,이미지,설명,가격
87,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/15/11/9/c8b736ac-f884-4ada-8f30-290794827fd5.jpg,"델 프리시전 노트북 M5520-7201 (i7-7820HQ 39.62cm WIN10 Pro Quadro M1200), 포함, NVMe 256GB + HDD 1TB, 16GB","1,899,000"
88,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/19/18/2/32d7713b-d904-4038-ac21-3def2dae2660.jpg,"레노버 노트북 Legion 5i-17IMH Ultra(i7-10750H 43.9cm WIN10 Pro GTX 1660Ti), 포함, NVMe 256GB, 8GB","1,564,600"
89,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/19/18/6/5c77195d-dec0-4370-b04d-e624dc13e88a.jpg,"레노버 노트북 ideapad L340-15IRH i5 GAMING LEGEND (i5-9300H 39.6cm WIN10 Home GTX1650), 포함, HDD 1TB, 4GB","798,990"
90,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2878/ea9e0d49d7bffbe2074559974c574e85426655537b076a9b2b658c332dad.jpg,"레노버 T420 i5-2세대SSD 128GB RAM 4GB, 8GB, SSD240GB, 포함","249,000"
91,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/702b/3d88b26fa1e4d0c798ef35064f9597899490c934165e7b67cb46d9555f96.jpg,"삼성전자 200B5C 3세대i5 램8G SSD256G 지포스그래픽 윈도우10 키스킨 증정, 8GB, SSD 256GB","329,000"
92,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/78a8/91a68f62e346346c379c30005c740f1191b40b00ffd1afd8a8ed85295199.jpg,"LG 15N540 4세대 i5 지포스840M 15.6인치 윈도우10, 16GB, SSD 512GB, 포함","539,000"
93,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/10/29/20/7/f91940e2-e4e2-4876-ae86-34876afbea87.jpg,"레노버 씽크패드 모바일웍 노트북 P53-2P00 20QNS02P00(E-2276M 39.6cm WIN10 Pro RAM 16GB SSD 1TB Quadro RTX5000 16GB), P53-2P00 20QNS02P00, Black","5,805,400"
94,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/30/13/9/bdd4783c-6b11-432a-8133-f83aa580d459.jpg,"MSI 에볼루션 게이밍 노트북 GS66 Stealth 10SF (i7-10875H 39.624cm RTX2070), 미포함, NVMe 512GB, 16GB","2,499,000"
95,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/27/10/6/b2ed7322-e63c-44b7-8055-24ce6132d453.jpg,"마이크로소프트 서피스 랩탑 3 VEF-00040 (i7-1065G7 34.2cm WIN10 RAM 16GB SSD 256GB 인텔 Iris Plus Graphics 950), 매트블랙","2,197,360"
96,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/01/10/13/1/cd9d2475-c199-4b0c-b474-f6ed845e60c5.JPG,"LG전자 2020 그램 2in1 노트북 14TD90N-VX50K (i5-10210U 35.5cm), NVMe 256GB, 8GB, Free DOS","1,329,900"
97,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/10/18/6/ed258cf4-46d6-4579-9d00-c7880415260d.jpg,"델 노트북 XPS13-7390 DX7390-0001KR (i5-10210U 33.7cm), 포함, NVMe 256GB, 8GB","1,649,000"
98,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/02/14/14/9/7e34e601-8cb0-4daa-9468-e387ac9a5335.jpg,"레노버 노트북 ThinkPad E490 20N8004LKR (i5-8265U 35.6cm), 256GB, 8GB, WIN10 Home","877,980"
99,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7d13/071f36fadb4adf36bd74cd113a194850237cea113c9beded6ebf29d760e8.jpg,"HP 파빌리온 x360 컨버터블 14-dh1150tu, 16GB, SSD 512GB, 포함","1,026,000"
100,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c522/e4a26177551238d66e67e0cff2238bbc7869a01558a5656ebdaa72962ceb.jpg,"HP 14s-dk0112au, 8GB, SSD 256GB, 미포함","556,000"
101,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6a76/d37615ab673f6b4f15fd7ef95ceba66eed19abcb862f6dc4f5dc1ec9ddc5.jpg,"HP노트북 15s-eq0080AU, 16GB, SSD 256GB, 미포함","656,000"
102,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/30/13/7/2eb3d0a7-a0ac-4350-ab45-6322bf6c21b0.jpg,"MSI 게이밍 노트북 GL65 9SE (i7-9750H 39.624cm RTX2060), 미포함, NVMe 256GB, 8GB","1,299,000"
103,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/07/15/2/a3f25563-39db-4ff2-8d30-fbee94165765.jpg,"HP 프로북 440 G7-9KZ07PA (i5-10210U 35.6cm WIN10 Pro UHD Graphics), 포함, NVMe 512GB, 8GB","1,030,000"
104,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/20/19/8/b2901d15-7c19-473c-8c31-5e9a30b5b721.jpg,"한성컴퓨터 아방가르드 노트북 실버 TFX255GSW (i7-9750H 39.62cm WIN10 Home Graphics630 + GTX 1650), 포함, NVMe 500GB, 16GB","1,479,000"
105,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/17/14/6/23cc5704-f185-4254-a156-b507e00f9c77.jpg,"레노버 Legion 5Pi 15IMH I7 HYPER 2060 노트북 82AW002EKR (i7-10750H 39.6cm RTX 2060), 미포함, NVMe 256GB, 8GB","1,543,000"
106,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cda3/80284ac6c9708b0d844da70f3c9c3b2bc5ff5957f0e5e51e75727f887630.jpg,"LG 2020그램 17ZD90N-VX70K, 24GB, SSD 1TB, 포함","2,287,000"
107,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8005/99642a9175e7e9a07b88baaefbd0e76f9dfa08d6bc07ec0b98fa68f76e68.jpg,"삼성 삼성노트북 i5-2세대 8G SSD240G 15.6인치 WIN10, 8GB, SSD 240GB, 포함","299,000"
108,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e05b/49e2ea478f67338b0ff8ea9f6cde555e169e3b757dbf6b947b24fde1ca02.jpg,"HP 프로북 440 G2 4세대 i5 인텔HD 14인치 윈10 사은품증정, 8GB, SSD 128GB, 포함","299,000"
109,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12e7/75ee9872e3cbb5d81b459ac94515289ff6904b3da513ffedaa634eb96aab.jpg,"MSI GF75 Thin 9SC-i7 파워팩 [게이밍마우스 증정], 32GB, SSD 1TB, WINDOW10PRO","1,566,000"
110,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/06/12/4/5e1454fb-2b8f-4264-a2b8-5d796de5b38e.jpg,"마이크로소프트 서피스북3 노트북 플래티넘 SLK-00019 (i7-1065G7 35cm WIN10 Home GTX 1650) + 탐탁 ACC 파우치, 포함, SSD 512GB, 32GB","3,220,000"
111,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/116473805603688-69089f62-8ef6-4b8c-825c-15b0894d12f8.jpg,"한성컴퓨터 올데이롱 노트북 실버 TFX255SW (i5-10210U 39.49cm WIN10 MX250 2GB), 포함, SSD 500GB, 8GB","899,000"
112,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/29/15/6/f48ec8c8-b789-45ca-8435-f205f223c00f.jpg,"레이저 Blade Stealth 13 10Gen 게이밍 노트북 RZ09-03102K22-R3K1 (i7-1065G7 33.78cm WIN10 Home GTX 1650 Ti), 포함, NVMe 512GB, 16GB","2,799,000"
113,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/17/19/6/c7bd706f-acbc-41fa-9b2b-431808e4648f.jpg,"LG전자 그램15 노트북 15ZD955-VX50K (i5-10210U 39.6cm), NVMe 512GB, 16GB, Free DOS","1,557,000"
114,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/29/11/7/08e1b01c-c8b7-4770-81dd-286dfcfd24b7.jpg,"MSI 게이밍 노트북 GS75 Stealth 10SE (i7-10750H 43.942cm RTX 2060), 미포함, NVMe 512GB, 16GB","2,199,000"
115,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/434e/04e64e8c3f98aad38ba05ea18e7bfcdef409a1e285a264c39b8e7df89a46.jpg,"마이크로소프트 새상품 수준 MS서피스 프로4 코어i5 6세대 본체+키보드도킹+펜, 8GB, SSD256, 포함", (1)
116,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/15/10/6/8164c079-9a0a-4514-a49c-b5bb59ee2d6a.jpg,"한성컴퓨터 아방가르드 노트북 TFG257XGW (i7-10875H 39.62cm WIN10 Home RTX 2070), 포함, NVMe 500GB, 16GB","2,129,000"
117,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8a3c/25cfad3044faa4ca8e1b41a186c613bf81809e596b31cada64012dedba1d.jpg,"삼성노트북 P-580 15인치형 고급 사무용 게임용, 8GB, SSD 120G, 포함","219,000"
118,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/27/12/5/0f8a4186-b33b-4086-ae05-bfb49500b4a4.jpg,"HP Spectre X360 13 노트북 나이트 블랙 13-aw0265TU(10세대 i7-1065G7 33.78cm WIN10 Home), 포함, NVMe 512GB, 16GB","1,899,000"
119,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/12/17/14/4/b4542f4a-c97c-4ff8-ac01-56aa23d50df1.jpg,"레노버 ThinkPad 노트북 E495-SOWU (Ryzen3 3200U 35.6cm IPS WIN미포함), 미포함, SSD 128GB, 8GB","529,000"
120,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/15/10/6/8164c079-9a0a-4514-a49c-b5bb59ee2d6a.jpg,"한성컴퓨터 아방가르드 노트북 TFG257XG (i7-10875H 39.62cm WIN미포함 RTX 2070), 미포함, NVMe 500GB, 16GB","1,999,000"
121,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/01/10/17/4/3f4780de-4756-4e8d-8336-f2b17d4179b8.jpg,"LG전자 2020 그램15 노트북 15ZD90N-VX30K (i3-1005G1 39.6cm), NVMe 256GB, 8GB, Free DOS","1,159,400"
122,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1daa/6195b221ae89fbcec30d0e46a7b52c984adf5792b03c936ab92da3585daa.jpg,"삼성전자 갤럭시북 플렉스 알파 NT730QCR-A38A (i3-10110U 33.7cm Linux 8GB NVMe256G) 머큐리그레이, 256GB, 미포함","1,349,000"
123,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/18/17/9/7f8041ce-3e3c-497d-b545-36a0c6f0a24b.jpg,"레노버 IdeaPad Slim3-14IIL 7W 노트북 플래티넘그레이 81WD002EKR (i7-1065G7 35.5cm WIN10 Home), 포함, NVMe 256GB, 8GB","859,000"
124,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/24/13/4/87cf984b-ba0b-436e-81fa-ca02fabeabfe.jpg,"이그닉 바이북 14 2세대 IG-BYB14104(5405U 358mm WIN미포함 FHD Graphics 620 IPS), 미포함, m.2 sata 128GB, 8GB","451,700"
125,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/84cf/ee031568feba3775877f3906d3da99f00c7bc5efce38ea458932cc65db94.jpg,"HP 스트림북 11-R018TU [태흔IT닷컴], 2GB, EMMC 32GB, window 10 64비트", (1)
126,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/702b/3d88b26fa1e4d0c798ef35064f9597899490c934165e7b67cb46d9555f96.jpg,"삼성 200B5C 3세대i5 램8G SSD256G 윈도우10 무료업그레이드, 블랙, NT200B5C i5-3230M/8G/SSD 256G/15.6형/윈도우10","299,000"
127,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/659e/44d86ff6c1f6d94b36d29417bf464efcb36cc588377707e038960aa31582.jpg,"MSI GP65 Leopard 10SFK [게이밍마우스 증정], 64GB, SSD 1TB, 포함","2,676,000"
128,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/16170286697456-f844f74b-c213-4d44-a9a5-3f9a7b3237c2.jpg,"레노버 ThinkPad 노트북 E595-S01P (Ryzen5 3500U 39.6cm), 256GB, 8GB","579,000"
129,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/01/21/11/2/5087b564-f964-4449-97a2-7d55fd750f89.jpg,"카시오 공학용계산기, 본품, FX-350EX","18,080"
130,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/12/27/11/1/31fb2d81-d5c6-4a8a-8ace-43d39bf58a7d.jpg,"레노버 씽크패드 요가북 노트북 L13 Yoga-S00F (10세대 i5-10210U 33.7cm WIN미포함), 미포함, SSD 256GB, 8GB","1,026,400"
131,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/operator/687309468/f5de7891-4ac7-06f1-bf6b-1cb11c2518d1.jpg,"노트북 삼성 메모리 램 DDR3 4G 12800 양면 저전력, 단품, 단품","17,900"
132,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e08e/5861baf74ca165f6c772302220d99ce2c1a6299ef1614936896fc01b43ca.jpg,"LG 16인치 울트라 게이밍 노트북, 8GB, SSD 128GB + HDD 500GB, 윈도우 10 Pro", (1)
133,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e94f/703e1fc971b924409210a523e263dd465c97a5fe21ffbf466946262140d5.jpg,"에이서 노트북 E1-531 [태흔IT닷컴], 4GB, SSD 128GB, window 10 64비트", (2)
134,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/999b/b793c3bb20e2444a99b04a2bf103e6331fe74686682bbae4a02d1ec72fb1.jpg,"LG 울트라PC 15U560 6세대 i5 HD520 15.6인치 윈도우10, 8GB, SSD 512GB, 포함","615,000"
135,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6d21/7237fc24bd4e23a61775d2059621b9a1e4c2ff49cbd0bd90e5da489b7e1c.jpg,"ASUS TUF FX505DT-AL118, 16GB, SSD 1TB, 포함","1,076,000"
136,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b2d6/7f0b706b9776429b4d229acbcdfb4a8d93a094e13e3e30c196cfff334f8d.jpg,"삼성전자 시리즈9 NT900X3A i5 8GB SSD 120GB 작고 가벼운 슬림 중고노트북, 윈도우10", (1)
137,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/02/21/14/6/07c8d4ff-02d2-4182-aefe-c937942ea758.jpg,"HP 프로북 440 G7 9KZ10PA (i5-10210U 35.6cm WIN10Pro UHD Graphics 620), 포함, NVMe 256GB, 8GB","930,000"
138,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/df12/31f01f5986339b811b7dec50ccf8f1cb801c5e789157fab763666a7ebbda.jpg,"LG 울트라PC 15U560 6세대 i5 지포스940M 15.6인치 윈도우10, SSD 512GB, 8GB, 포함","675,000"
139,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/12/17/7/bc6ee082-0c59-4d56-8b7c-7f09eb5ec348.jpg,"아이뮤즈 스톰북15 프로 노트북 (39.6cm MS오피스 인텔코어M3 eMMC64GB LPDDR3 8GB RAM eMMC 64GB Intel HD Graphics 515 WIN10), StormBooK15 Pro, 실버그레이","599,720"
140,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/17/16/3/ae66c4ab-433d-48b7-bceb-2b6f5b55c53e.jpg,"델 에일리언웨어 노트북 DAWM15R3-A002KR (i7-10750H 39.6cm WIN10 Home GTX 1660Ti), 포함, NVMe 512GB, 16GB","2,990,000"
141,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/82636826682483-d48ab684-4371-412d-a503-a1bc2c67217a.jpg,"삼성전자 노트북 플러스 NT550XCR-AD1WA 화이트 (Celeron 5205U 39.6cm), NVMe 128GB, 4GB, WIN10 Home","628,000"
142,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6570/00175e6027b012728f449baa178a18f9f5212182137109f3fff263e9dd79.jpg,"LG 그램 17인치 노트북 i7 8세대 RAM16GB SSD256 17Z990, 16GB, 256GB, 포함","1,549,000"
143,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2235/bb983889c3b671ad1afd62825a5b390541aa7bba7666ba387d55e7d55e58.jpg,"ASUS ROG STRIX G512LU-AL043, 16GB, SSD 512GB, 포함","1,649,000"
144,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2da2/98a4f7d0b838274b8774464a2a29c8fe060650303eb61684fe3881646032.jpg,"LG전자 그램 14Z990-GA5IK 14인치 중고노트북, 16GB, SSD256GB, 포함", (1)
145,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0047/619df90aca339ea6bb11188fbf4ad7bf3197ceeb766c255e3c0547fe4566.jpg,"HP 14s-dk0015AX 다운로드 쿠폰할인 외장그래픽 한컴오피스 증정 전용키스킨 윈도우10프로 탑재, 8GB, Nvme SSD 512GB, 포함","729,000"
146,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/25/15/6/57b06e0c-ba35-482d-b041-9849c3bc6051.jpg,"레노버 노트북 ThinkBook 14s-IML 20RSA001KR (i7-10510U 35.5cm WIN10 Home Radeon 630), 포함, NVMe 256GB, 16GB","1,075,300"
147,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/13735021563450-ab1ddacc-de27-4917-b41b-120e51804d80.jpg,"HP Zbook Studio x360 G5-7UH34AV (9세대 i7-9850H 39.6cm WIN10Pro NVIDIA Quadro P2000 4GB), 포함, SSD 1TB, 16GB","3,599,000"
148,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ccd4/d10c7fa24bbfaab04310f0fe923ffbb316b38169ac7a0bd59b13d3d522f4.jpg,"삼성전자 NT550XCR-Intel i3 10세대(코멧레이크)노트북플러스, 8GB, SSD256G, 포함","729,000"
149,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/11/14/9/48873797-3510-4947-b0f4-25781ace2b4f.jpg,"레노버 ThinkBook 15 IIL 노트북 20SMA00EKR (i7-1065G 39.62cm WIN미포함), 미포함, NVMe 256GB, 8GB","799,000"
150,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/25/18/6/bfbb943f-4fd9-4d04-ae67-6a9aa0ac65b1.jpg,"주연테크 캐리북T 메탈슬림 노트북 J3GP Pro_2S + NVMe 250GB (펜티엄실버 N5000 33.7cm WIN10 Pro 터치), 포함, eMMC 64GB + NVMe 250GB, 4GB","448,000"
151,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/05/12/4/2197f3db-9ff0-41b1-9ca6-1df05c772af6.jpg,"HP Pavilion x360 14 노트북 Forest teal dw0067TU (i5-1035G1 35.56cm WIN 10 Home), 포함, NVMe 256GB, 8GB","917,280"
152,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/11/14/2/acbfd618-062f-401c-a77c-c5b5d5fbaddd.jpg,"델 노트북 Inspiron 15 5501-DN5501-UB01KR (i5-1035G1 39.6cm MX330), 미포함, NVMe 256GB, 8GB","832,040"
153,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/12/09/14/0/4dd1c16a-3306-41e6-849f-6e770acb76c4.jpg,"LG전자 울트라PC 14U390-EE2TK (인텔 펜티엄 실버 N5000 33.5cm WIN10) 화이트, 포함, 64GB, 4GB","499,000"
154,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/01/14/4212971707/0cb4ab8b-514b-4b9f-8d1b-2575f818b9f6.jpg,"한성컴퓨터 게이밍노트북 EH58 BossMonster STORM81W (i3-8100 39.62cm GTX1060 6GB), 240GB, 8GB, WIN10 Home","1,230,460"
155,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/operator/687309519/562b0802-00eb-113c-4fa6-4bc5cfd31c0b.jpg,"SK하이닉스 메모리 램 노트북용 DDR3 4G 12800 양면 저전력, 단품, 단품","17,500"
156,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/07/17/3/59103607-0328-4abc-b813-3456f08a9ab0.jpg,"레노버 IdeaPad Slim3-14IML 노트북 PLATINUM GREY 81WA002KKR (i5-10210U 35.5cm WIN10 Home MX330), 포함, NVMe 256GB, 4GB","732,250"
157,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7451/bd19f9d40e54c6cebf795314922273366c3a8b25c30fdd54386be52f235f.jpg,"MSI GS75 Stealth 9SE_UE [i7-9750H+Win10Pro+RAM64GB(DDR4)+NVMeSSD6TB+17.3 FHD 144Hz IPS+RTX2060 6GB], 64GB, NVMeSSD4TB+M.2SSD2TB, Windows10 Pro","5,399,000"
158,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e0de/f5587efaca747b099613ea691436d76176d5cd9effbaa0d72dc0844cb078.jpg,"LG 그램17 2020 17ZD90N-VX5BK, 16GB, SSD 1TB, 포함","1,859,000"
159,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/15/10/8/aab1478f-5648-4fca-ad83-22d5c444b286.jpg,"한성컴퓨터 게이밍 노트북 TFG277XSW (i7-10875H 43.94cm WIN10 Home RTX 2070), 포함, NVMe 500GB, 16GB","2,129,000"
160,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/47a8/f46c49ccf37bb5f7f91b4e5a0a1e02a86a2981ec1cdc8a3ca84e20eac7c5.jpg,"HP 파빌리온 DV6-6C14TX i5 FHD 게이밍 중고노트북, 8GB, HDD 1TB + SSD 250GB, 윈도우10", (1)
161,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b23b/2b5b9a2c34cd3bfd8543f3780442c6aad7042a305e6b6e4db3b0ee1aad68.jpg,"삼성 NT901X5L I5-6200/8G/SSD256G/HD520/15.6/WIN10, 단일상품, 단일상품", (1)
162,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0c1b/013d3d3a05f4817ef824c3f168d14a6efb10402e791abec0a1aef5a68cbe.jpg,"삼성 A급 고성능 노트북 i5, 8GB, SSD 128GB + HDD 500GB, 윈도우 10 PRO", (1)
163,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0bd8/137147a74e4b8b3030d07eeca1cfc8c0a0e52ca438748c93a7dc50d47475.jpg,"LG 14U530 4세대i5 SSD탑재 윈도우10 무료업그레이드, 실버, 14U530 i5-4200U/8G/SSD 256G/14형/윈도우7","399,000"
164,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bfb8/45adabd4570073c13b2dc25e2d172658fa79979e2f619e9b595a332721ae.jpg,"삼성 LG lenovo 중고노트북, 단일색상, 도시바 setllite 200시리즈", (1)
165,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b395/c3d3bf18080b1fabaea1025c193649c5d297c4f22a5476921fe2d037c512.jpg,"HP 17인치 i5 프리미엄 슬림 노트북, 8GB, SSD 120GB+ HDD 1000GB, 윈도우10 Pro", (1)
166,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d449/78fdcc7adc422379793c31d3f37ca589051af3b6258235c37fbfa7b09d2d.jpg,"LG 2020그램 17ZD90N-VX7BK, 24GB, SSD 1TB, 포함","2,317,000"
167,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/22/16/8/68105bab-4990-4da8-9358-6cd65cb2383f.jpg,"헬리오스 JDL 15Z Gen9 1650 (i7 9750H RAM 8G NVMe SSD 256G GTX1650 4G 슬림베젤 WIN미포함), 헬리오스 15Z Gen9 1650, 혼합 색상","1,280,750"
168,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e13e/2f4cb6ba0ce6cd0faa97cc7f33b9205acac7fc448b9bb2d02ab9282fdf9b.jpg,"(대전중고노트북) HP노트북 240 G3-M3M75PA, 단일상품, 단일상품, 단일상품","140,000"
169,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3490/224bbb652f46b0f5100f1ec3c2dd868f62c0beb50f486b1a896e312a4a8c.jpg,"레노버 81Y30052KR, 4GB, SSD256GB, 미포함","399,000"
170,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/53a5/8dd04ee905355e9a96bbe63c57b95cc603491528ff02035ebce681559d40.jpg,"삼성전자 노트북 NT371B5J 코어i5 SSD512GB 윈10 탑재, 8GB, SSD 512GB, 포함","499,000"
171,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/16df/a218ea3a48828ecaa50d1f6de3d155dd6107eee36b2936fa8fb91c249037.jpg,"삼성전자 노트북 NT911S5K.i5.4G.SSD256G.Win10 15인치, 256SSD, 4GB, 포함", (1)
172,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/17/16/6/b50b068b-6fdd-47e8-a8b7-97f7b5b91836.jpg,"레노버 ThinkPad 노트북 E495-S03F + NVME 512GB (RYZEN7-3700U 35.6cm WIN미포함 Vega 10), 미포함, 8GB","879,000"
